Time,pH,mCa,mTIC,mCO3,rdiss,Omega
502.5,8.05261,1.13555e-05,0.0547643,0.000282681,2.01313e-08,0.9694
505,8.05246,1.13549e-05,0.0547859,0.000282693,2.01386e-08,0.969389
507.5,8.05232,1.13543e-05,0.054807,0.000282704,2.01458e-08,0.969378
510,8.05217,1.13537e-05,0.0548275,0.000282715,2.01528e-08,0.969368
512.5,8.05203,1.13532e-05,0.0548476,0.000282726,2.01596e-08,0.969357
515,8.0519,1.13526e-05,0.0548672,0.000282737,2.01662e-08,0.969347
517.5,8.05176,1.13521e-05,0.0548863,0.000282747,2.01727e-08,0.969338
520,8.05163,1.13516e-05,0.0549049,0.000282757,2.0179e-08,0.969328
522.5,8.05151,1.13511e-05,0.0549231,0.000282767,2.01852e-08,0.969319
525,8.05138,1.13506e-05,0.0549409,0.000282777,2.01912e-08,0.96931
527.5,8.05126,1.13501e-05,0.0549582,0.000282786,2.01971e-08,0.969301
530,8.05114,1.13497e-05,0.054975,0.000282795,2.02028e-08,0.969293
532.5,8.05103,1.13492e-05,0.0549915,0.000282804,2.02084e-08,0.969284
535,8.05092,1.13488e-05,0.0550076,0.000282813,2.02138e-08,0.969276
537.5,8.05081,1.13483e-05,0.0550233,0.000282821,2.02192e-08,0.969268
540,8.0507,1.13479e-05,0.0550385,0.00028283,2.02244e-08,0.96926
542.5,8.0506,1.13475e-05,0.0550535,0.000282838,2.02294e-08,0.969253
545,8.0505,1.13471e-05,0.055068,0.000282845,2.02344e-08,0.969245
547.5,8.0504,1.13467e-05,0.0550822,0.000282853,2.02392e-08,0.969238
550,8.0503,1.13463e-05,0.055096,0.000282861,2.02439e-08,0.969231
552.5,8.05021,1.13459e-05,0.0551096,0.000282868,2.02485e-08,0.969224
555,8.05012,1.13456e-05,0.0551227,0.000282875,2.02529e-08,0.969217
557.5,8.05003,1.13452e-05,0.0551356,0.000282882,2.02573e-08,0.969211
560,8.04994,1.13449e-05,0.0551481,0.000282889,2.02615e-08,0.969204
562.5,8.04985,1.13445e-05,0.0551603,0.000282895,2.02657e-08,0.969198
565,8.04977,1.13442e-05,0.0551723,0.000282902,2.02697e-08,0.969192
567.5,8.04969,1.13439e-05,0.0551839,0.000282908,2.02737e-08,0.969186
570,8.04961,1.13436e-05,0.0551953,0.000282914,2.02775e-08,0.96918
572.5,8.04953,1.13433e-05,0.0552063,0.00028292,2.02813e-08,0.969175
575,8.04946,1.1343e-05,0.0552171,0.000282926,2.0285e-08,0.969169
577.5,8.04939,1.13427e-05,0.0552277,0.000282931,2.02886e-08,0.969164
580,8.04932,1.13424e-05,0.0552379,0.000282937,2.0292e-08,0.969158
582.5,8.04925,1.13421e-05,0.0552479,0.000282942,2.02955e-08,0.969153
585,8.04918,1.13419e-05,0.0552577,0.000282948,2.02988e-08,0.969148
587.5,8.04911,1.13416e-05,0.0552672,0.000282953,2.0302e-08,0.969143
590,8.04905,1.13413e-05,0.0552765,0.000282958,2.03052e-08,0.969139
